Ticker,Name,Exchange,Category Name,Country
SUPRAJIT.NS,Suprajit Engineering Limited,NSI,Auto Parts,India
SUNDARAM-BE.NS,SUNDARAM-BE.NS,NSI,,India
SUPERHOUSE.NS,Superhouse Limited,NSI,Textile - Apparel Footwear & Accessories,India
SUMMITSEC.NS,Summit Securities Limited,NSI,Investment Brokerage - National,India
MAWANASUG.NS,Mawana Sugars Limited,NSI,Confectioners,India
SUDAR.NS,Sudar Industries Limited,NSI,Textile - Apparel Clothing,India
SUPREMEIND.NS,The Supreme Industries Limited,NSI,Rubber & Plastics,India
SUPERHOUSE-EQ.NS,SUPERHOUSE LTD INR10,NSI,,India
SUPERSPIN.NS,Super Spinning Mills Limited,NSI,Textile Industrial,India
SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,NSI,Textile Industrial,India
SUDAR-BE.NS,SUDAR INDUSTRIES L INR10,NSI,,India
SURANAIND-BE.NS,SURANA INDUSTRIES INR10,NSI,,India
UTTAMSUGAR.NS,Uttam Sugar Mills Limited,NSI,,India
SUPREMETEX.NS,Supreme Tex Mart Limited,NSI,Textile Industrial,India
SUJANATWR.NS,Neueon Towers Limited,NSI,,India
UTTAMSUGAR-EQ.NS,UTTAM SUGAR MILLS INR10,NSI,,India
SUPERSPIN-EQ.NS,SUPER SPINNING INR1,NSI,,India
UGARSUGAR-BE.NS,UGAR SUGAR WORKS INR1,NSI,,India
SUNDARMFIN-EQ.NS,SUNDARAM FINANCE LIMITED,NSI,,India
WB3RG-MF.NS,SUNDARMAMC - WB3RG,NSI,,India
SUPREMETEX-BE.NS,SUPREME TEX MART INR5,NSI,,India
SURANACORP.NS,Surana Corporation Limited,NSI,Jewelry Stores,India
SUJANATWR-EQ.NS,NEUEON TOWERS LTD,NSI,,India
SAKHTISUG-EQ.NS,SAKTHI SUGARS LIMITED,NSI,,India
PARRYSUGAR-EQ.NS,PARRYS SUGAR INDUS INR10,NSI,,India
PARRYSUGAR.NS,Parrys Sugar Industries Limited,NSI,Confectioners,India
SUBEX.NS,Subex Limited,NSI,Technical & System Software,India
SUBEX-EQ.NS,SUBEX LIMITED,NSI,,India
SUMEETINDS-EQ.NS,SUMEET INDUSTRIES INR10,NSI,,India
SWANENERGY.NS,Swan Energy Limited,NSI,Textile Industrial,India
VETO-SM.NS,VETO SWITCHGEARS A INR10,NSI,,India
SWELECTES.NS,Swelect Energy Systems Limited,NSI,Diversified Utilities,India
SYNGENE-EQ.NS,SYNGENE INTERNATIO INR10,NSI,,India
TECPRO-BE.NS,TECPRO SYSTEMS LTD INR10,NSI,,India
SYNGENE.NS,Syngene International Limited,NSI,,India
TECPRO-EQ.NS,TECPRO SYSTEMS LIMITED,NSI,,India
BANSWRAS.NS,Banswara Syntex Limited,NSI,Textile Industrial,India
SYNDIBANK-EQ.NS,SYNDICATE BANK,NSI,,India
TECPRO-BZ.NS,TECPRO SYSTEMS LTD,NSI,,India
PRAENG.NS,Prajay Engineers Syndicate Limited,NSI,Real Estate Development,India
SYNDIBANK.NS,Syndicate Bank,NSI,Money Center Banks,India
SYMPHONY-EQ.NS,SYMPHONY LIMITED,NSI,,India
WEBELSOLAR-EQ.NS,WEBSOL ENERGY SYST INR10,NSI,,India
TALBROAUTO.NS,Talbros Automotive Components Limited,NSI,Auto Parts,India
TATAMETALI.NS,Tata Metaliks Limited,NSI,Steel & Iron,India
TARMAT.NS,Tarmat Limited,NSI,General Contractors,India
TANTIACONS-EQ.NS,TANTIA CONSTRUCTIONS LIMITED,NSI,,India
TALBROAUTO-EQ.NS,TALBROS AUTO INR10,NSI,,India
TNTELE.NS,Tamilnadu Telecommunications Limited,NSI,Communication Equipment,India
TTML-EQ.NS,TATA TELESERVICES (MAHARASHTRA),NSI,,India
TATAINVEST.NS,Tata Investment Corporation Limited,NSI,Investment Brokerage - National,India
TANTIACONS.NS,Tantia Constructions Limited,NSI,General Contractors,India
TANTIACON.NS,Tantia Constructions Limited,NSI,,India
TATACOFFEE.NS,Tata Coffee Limited,NSI,Food - Major Diversified,India
TATAINVEST-EQ.NS,TATA INVESTMENT CORPORATION LIM,NSI,,India
TANLA.NS,Tanla Solutions Limited,NSI,Technical & System Software,India
TARAPUR.NS,Tarapur Transformers Limited,NSI,Diversified Machinery,India
TCPLTD.NS,TCP Limited,NSI,,India
TCPLTD-BE.NS,TCPLTD-BE.NS,NSI,,India
TCIFINANCE-EQ.NS,TCI FINANCE LTD INR10,NSI,,India
TCIDEVELOP-EQ.NS,TCI DEVELOPERS LTD INR10,NSI,,India
TEAMLEASE.NS,TeamLease Services Limited,NSI,Staffing & Outsourcing Services,India
CASTEXTECH-EQ.NS,CASTEX TECHNOLOGIE INR2,NSI,,India
TIIL.NS,Technocraft Industries (India) Limited,NSI,Machine Tools & Accessories,India
VTL-EQ.NS,VARDHMAN TEXTILES LIMITED,NSI,,India
TFL.NS,Transwarranty Finance Limited,NSI,Mortgage Investment,India
TFL-EQ.NS,TRANSWARRANTY FINA INR10,NSI,,India
THOMASCOOK-EQ.NS,THOMAS COOK (INDIA) LIMITED,NSI,,India
INDOTHAI.NS,Indo Thai Securities Limited,NSI,Investment Brokerage - National,India
TIMETECHNO.NS,Time Technoplast Limited,NSI,Packaging & Containers,India
TIL.NS,TIL Limited,NSI,Diversified Machinery,India
TIL-EQ.NS,TIL LIMITED,NSI,,India
TIMKEN.NS,Timken India Limited,NSI,Diversified Machinery,India
TIIL-EQ.NS,TECHNOCRAFT INDUSTRIES (INDIA),NSI,,India
TIPSINDLTD.NS,Tips Industries Limited,NSI,Entertainment - Diversified,India
TIMBOR.NS,Timbor Home Limited,NSI,,India
MANGTIMBER-EQ.NS,MANGALAM TIMBER INR10,NSI,,India
TIMBOR-BE.NS,TIMBOR HOME LTD INR10,NSI,,India
TIMKEN-EQ.NS,TIMKEN INDIA LIMITED,NSI,,India
TIPSINDLTD-EQ.NS,TIPS INDUSTRIES LIMITED,NSI,,India
TWL.NS,Titagarh Wagons Limited,NSI,Railroads,India
TITAN-IL.NS,TITAN COMPANY LIMITED,NSI,,India
VSTTILLERS-EQ.NS,VST TILLERS TRACT INR10,NSI,,India
TODAYS-BE.NS,TODAY'S WRITING PRODUCTS,NSI,,India
TOKYOPLAST-EQ.NS,TOKYO PLAST INTL INR10,NSI,,India
TOKYOPLAST.NS,Tokyo Plast International Limited,NSI,Rubber & Plastics,India
TPLPLASTEH-EQ.NS,TPL PLASTECH LTD. INR10,NSI,,India
TPLPLASTEH.NS,TPL PLASTECH LTD. INR10,NSI,,India
TRICOM.NS,Tricom India Limited,NSI,Information Technology Services,India
TRIL.NS,Transformers & Rectifiers (India) Limited,NSI,Diversified Machinery,India
TRIVENI.NS,Triveni Engineering & Industries Limited,NSI,Confectioners,India
TRICOM-BE.NS,TRICOM INDIA LTD INR2,NSI,,India
TRIGYN-EQ.NS,TRIGYN TECHNOLOGIE INR10,NSI,,India
TTL-EQ.NS,TT LTD INR10,NSI,,India
TTL.NS,T.T. Limited,NSI,Textile Industrial,India
TULIP-BZ.NS,TULIP TELECOM LIMITED,NSI,,India
TRITURBINE.NS,Triveni Turbine Limited,NSI,Diversified Machinery,India
UBENGG-BZ.NS,UB ENGINEERING LTD,NSI,,India
UBHOLDINGS-EQ.NS,UNITED BREWERIES (HOLDINGS) LIM,NSI,,India
UCOBANK.NS,UCO Bank,NSI,Money Center Banks,India
UFLEX-EQ.NS,UFLEX LIMITED,NSI,,India
UJAAS-EQ.NS,UJAAS ENERGY LTD INR1,NSI,,India
UJAAS.NS,Ujaas Energy Ltd.,NSI,Diversified Utilities,India
CARBORUNIV-EQ.NS,CARBORUNDUM UNIVERSAL LIMITED,NSI,,India
UNITY.NS,Unity Infraprojects Limited,NSI,General Contractors,India
UNIPLY-EQ.NS,UNIPLY INDUSTRIES INR10,NSI,,India
CARBORUNIV.NS,Carborundum Universal Limited,NSI,General Building Materials,India
UNIVCABLES.NS,Universal Cables Limited,NSI,Industrial Equipment Wholesale,India
MAYURUNIQ.NS,Mayur Uniquoters Limited,NSI,Textile Industrial,India
UNITECH-EQ.NS,UNITECH LIMITED,NSI,,India
UPL-EQ.NS,UPL LIMITED INR2,NSI,,India
URRAP19P10-MF.NS,UTI ASSET MANAGEME FTI XIX X 10,NSI,,India
UTINIFTETF-EQ.NS,UTI MUTUAL FUND UTI NIFTY ETF,NSI,,India
UTISENSETF-EQ.NS,UTI MUTUAL FUND UTI- SENSEX ETF,NSI,,India
VTL.NS,Vardhman Textiles Limited,NSI,Textile Industrial,India
VAKRANGEE-EQ.NS,VAKRANGEE LTD INR1,NSI,,India
VASCONEQ-EQ.NS,VASCON ENGINEERS LIMITED,NSI,,India
VAKRANGEE.NS,Vakrangee Limited,NSI,Technical & System Software,India
VASWANI-BE.NS,VASWANI INDUSTRIES LTD INR10,NSI,,India
VARUN-BZ.NS,VARUN INDUS. LTD.,NSI,,India
WABAG.NS,VA Tech Wabag Limited,NSI,Waste Management,India
VALUEIND.NS,Value Industries Limited,NSI,Electronic Equipment,India
VENUSREM.NS,Venus Remedies Limited,NSI,Drug Manufacturers - Major,India
SPECTACLE-BE.NS,SPEC VENTURES LTD INR1,NSI,,India
VENKEYS.NS,Venky's (India) Limited,NSI,,India
VEDL-EQ.NS,VEDANTA LIMITED INR1,NSI,,India
VENUSREM-EQ.NS,VENUS REMEDIES LIMITED,NSI,,India
VEDL.NS,Vedanta Limited,NSI,Industrial Metals & Minerals,India
MAGNUM-EQ.NS,MAGNUM VENTURES LT INR10,NSI,,India
VGUARD.NS,V-Guard Industries Limited,NSI,Electronic Equipment,India
VISESHINFO.NS,MPS Infotecnics Limited,NSI,Information Technology Services,India
VISHNU-EQ.NS,VISHNU CHEMICALS L INR10,NSI,,India
VIPUL.NS,Vipul Limited,NSI,Real Estate Development,India
VISESHINFO-EQ.NS,VISESH INFOTECNICS INR1,NSI,,India
VINDHYATEL.NS,Vindhya Telelinks Limited,NSI,Communication Equipment,India
VINDHYATEL-EQ.NS,VINDHYA TELELINKS LIMITED,NSI,,India
VINYLINDIA-EQ.NS,VINYL CHEMICALS(IN INR1,NSI,,India
VICEROY.NS,Viceroy Hotels Limited,NSI,Lodging,India
VIJAYABANK-EQ.NS,VIJAYA BANK INR10,NSI,,India
VISHNU.NS,Vishnu Chemicals Limited,NSI,Specialty Chemicals,India
VIPULLTD.NS,VIPUL LTD INR1,NSI,,India
VIJAYABANK.NS,Vijaya Bank,NSI,Money Center Banks,India
VISUINTL-BE.NS,VISU INTERNATIONAL INR10,NSI,,India
VKSPL-EQ.NS,VKS PROJECTS LTD INR1,NSI,,India
VLSFINANCE-EQ.NS,VLS FIN LTD INDIA INR10,NSI,,India
VMART-IL.NS,V-MART RETAIL LIMITED,NSI,,India
VMART-EQ.NS,V-MART RETAIL LTD INR10,NSI,,India
VOLTAMP-EQ.NS,VOLTAMP TRANSFORMERS LIMITED,NSI,,India
VTMLTD.NS,VTM Limted,NSI,,India
WABCOINDIA-EQ.NS,WABCO INDIA LIMITED,NSI,,India
WALCHANNAG-EQ.NS,WALCHANDNAGAR INDUSTRIES LIMITE,NSI,,India
WANBURY-BE.NS,WANBURY LTD INR10,NSI,,India
WALCHANNAG.NS,Walchandnagar Industries Limited,NSI,General Contractors,India
WELPROJ.NS,WELSPUN ENTERPRISE INR10,NSI,,India
WELCORP.NS,Welspun Corp Limited,NSI,Steel & Iron,India
WEALTH-SM.NS,WEALTH FIRST PORTF INR10,NSI,,India
WEIZMANIND.NS,Weizmann Limited,NSI,Textile Industrial,India
WELENT-EQ.NS,WELSPUN ENTERPRISE INR10,NSI,,India
WHEELS.NS,Wheels India Limited,NSI,Auto Parts,India
INOXWIND-EQ.NS,INOX INDIA LIMITED INR10,NSI,,India
PRECWIRE.NS,Precision Wires India Ltd.,NSI,Copper,India
INOXWIND.NS,Inox Wind Limited,NSI,Diversified Machinery,India
WINDMACHIN.NS,Windsor Machines Limited,NSI,Diversified Machinery,India
KRISHNAENG-EQ.NS,KRISHNA ENGINEERING WORKS LTD.,NSI,,India
WONDERLA-EQ.NS,WONDERLA HOLIDAYS INR10,NSI,,India
WSI.NS,WS Industries (India),NSI,,India
ADANITRANS-EQ.NS,ADANI TRANSMISS.IN INR1,NSI,,India
ADI.NS,ADI FINECHEM LTD INR10,NSI,,India
AUSTRAL.NS,Greenearth Resources & Projects Limited,NSI,Industrial Metals & Minerals,India
AUSOMENT.NS,Ausom Enterprise Limited,NSI,Investment Brokerage - National,India
AUTOIND.NS,Autoline Industries Limited,NSI,Auto Parts,India
HONAUT.NS,Honeywell Automation India Limited,NSI,Diversified Machinery,India
AUTOLITIND-EQ.NS,AUTOLITE (INDIA) LIMITED,NSI,,India
BAJAJFINSV.NS,Bajaj Finserv Limited,NSI,Property & Casualty Insurance,India
BALAJITELE.NS,Balaji Telefilms Limited,NSI,Entertainment - Diversified,India
BALKRISIND-EQ.NS,BALKRISHNA INDUSTRIES LIMITED,NSI,,India
BALRAMCHIN.NS,Balrampur Chini Mills Limited,NSI,Confectioners,India
BALKRISIND-BE.NS,BALKRISHNA INDUSTRIES LTD,NSI,,India
BALKRISIND.NS,Balkrishna Industries Limited,NSI,Rubber & Plastics,India
CORPBANK.NS,Corporation Bank,NSI,Money Center Banks,India
INDBANK.NS,Indbank Merchant Banking Services Limited,NSI,Asset Management,India
INDUSINDBK-IL.NS,INDUSIND BANK INR10,NSI,,India
BARTRONICS.NS,Bartronics India Limited,NSI,Scientific & Technical Instruments,India
BARTRONICS-EQ.NS,BARTRONICS INDIA L INR10,NSI,,India
BATAINDIA.NS,Bata India Limited,NSI,Textile - Apparel Footwear & Accessories,India
BEARDSELL-BT.NS,BEARDSELL LTD INR10,NSI,,India
BEARDSELL.NS,Beardsell Limited,NSI,General Building Materials,India
BANARBEADS-EQ.NS,BANARAS BEADS LTD INR10,NSI,,India
MENONBE-EQ.NS,MENON BEARINGS LTD INR1,NSI,,India
BRANDHOUSE-BZ.NS,BRANDHOUSE RETAILS LTD,NSI,,India
BRANDHOUSE-EQ.NS,BRANDHOUSE RETAILS INR10,NSI,,India
BRANDHOUSE.NS,BRANDHOUSE RETAILS INR10,NSI,,India
BRIGADE.NS,Brigade Enterprises Limited,NSI,Property Management,India
BRITANNIA.NS,Britannia Industries Limited,NSI,Food - Major Diversified,India
BROADCAST-EQ.NS,BROADCAST INITIATI INR10,NSI,,India
CORDSCABLE-EQ.NS,CORDS CABLE INDUST INR10,NSI,,India
FINCABLES.NS,Finolex Cables Limited,NSI,Diversified Electronics,India
CORDSCABLE.NS,Cords Cable Industries Limited,NSI,Diversified Electronics,India
PRECAM.NS,Precision Camshafts Limited,NSI,Auto Parts,India
CANTABIL.NS,Cantabil Retail India Limited,NSI,Textile - Apparel Clothing,India
CANTABIL-EQ.NS,CANTABIL RETAIL INDIA LIMITED,NSI,,India
CANFINHOME.NS,Can Fin Homes Limited,NSI,Mortgage Investment,India
CANDC-EQ.NS,C & C CONSTRUCTIONS LIMITED,NSI,,India
CAPF.NS,Capital First Limited,NSI,Credit Services,India
RELCAPITAL.NS,Reliance Capital Limited,NSI,Asset Management,India
CASTEXTECH-BE.NS,CASTEX TECHNOLOGIES LTD.,NSI,,India
CASTROLIND-EQ.NS,CASTROL INDIA INR5,NSI,,India
MANGCHEFER.NS,Mangalore Chemicals & Fertilizers Limited,NSI,Agricultural Chemicals,India
CHROMATIC-EQ.NS,CHROMATIC INDIA LIMITED,NSI,,India
COALINDIA.NS,Coal India Limited,NSI,Industrial Metals & Minerals,India
MANAKCOAT.NS,MANAKSIA COATED ME INR1,NSI,,India
SAMTEL.NS,Samtel Color Limited,NSI,Diversified Electronics,India
SAMTEL-EQ.NS,SAMTEL COLOUR INR10,NSI,,India
COLPAL.NS,Colgate-Palmolive (India) Limited,NSI,Personal Products,India
MITCON-SM.NS,MITCON CONSU & ENG INR10,NSI,,India
THOMASCOOK.NS,Thomas Cook (India) Limited,NSI,"Recreational Goods, Other",India
COSMOFILMS.NS,Cosmo Films Limited,NSI,Packaging & Containers,India
SALONACOT.NS,Salona Cotspin Limited,NSI,Textile Industrial,India
SALONACOT-EQ.NS,SALONA COTSPIN INR10,NSI,,India
DELTAMAGNT.NS,Delta Magnets Limited,NSI,Diversified Machinery,India
DELTACORP-EQ.NS,DELTA CORP LIMITED,NSI,,India
DENABANK.NS,Dena Bank,NSI,Money Center Banks,India
DENABANK-EQ.NS,DENA BANK,NSI,,India
MASTEK-BE.NS,MASTEK - DEPO SETT,NSI,,India
ENERGYDEV-BE.NS,ENERGY DEV CO LTD INR10(DEMAT),NSI,,India
MAHLIFE-EQ.NS,MAHINDRA LIFESPACE DEVELOPERS L,NSI,,India
INDOWIND.NS,Indowind Energy Limited,NSI,Electric Utilities,India
INDOWIND-BE.NS,INDOWIND ENERGY INR10,NSI,,India
ENGINERSIN.NS,Engineers India Limited,NSI,General Contractors,India
TECHNOFAB.NS,Technofab Engineering Limited,NSI,General Contractors,India
TECHNOFAB-EQ.NS,TECHNOFAB ENGINEERING LIMITED,NSI,,India
A2ZINFRA-EQ.NS,A2Z INFRA ENGINEER INR10,NSI,,India
THEJO-SM.NS,THEJO ENGINEERING INR10,NSI,,India
ENTEGRA-EQ.NS,ENTEGRA INFRASTRUC INR10,NSI,,India
ENTEGRA-BE.NS,ENTEGRA INFRASTRUC INR10,NSI,,India
FIEMIND.NS,Fiem Industries Limited,NSI,Auto Parts,India
INDUSFILA-BZ.NS,INDUS FILA LIMITED,NSI,,India
FINPIPE.NS,Finolex Industries Limited,NSI,,India
MAGMA-EQ.NS,MAGMA FINCORP LIMITED,NSI,,India
MICROSEC.NS,Sastasundar Ventures Limited,NSI,,India
L&TFH.NS,L&T Finance Holdings Limited,NSI,Credit Services,India
REPCOHOME-EQ.NS,REPCO HOME FINANCE INR10,NSI,,India
GRUH.NS,GRUH Finance Limited,NSI,Mortgage Investment,India
REPCOHOME.NS,Repco Home Finance Limited,NSI,Mortgage Investment,India
MANAPPURAM-EQ.NS,MANAPPURAM FINANCE LIMITED,NSI,,India
MICROSEC-EQ.NS,MICROSEC FINANCIAL SERVICES LIM,NSI,,India
MANAPPURAM.NS,Manappuram Finance Limited,NSI,Credit Services,India
LICHSGFIN-EQ.NS,LIC HOUSING FINANCE LIMITED,NSI,,India
GRASIM-EQ.NS,GRASIM INDUSTRIES LIMITED,NSI,,India
GRASIM.NS,Grasim Industries Limited,NSI,General Building Materials,India
GRAPHITE.NS,Graphite India Limited,NSI,Diversified Machinery,India
GREENLAM.NS,GREENLAM INDUSTRIE INR5,NSI,,India
GREENLAM-BE.NS,Greenlam Industries Ltd.,NSI,,India
GREENPLY.NS,Greenply Industries Limited,NSI,General Building Materials,India
GREENLAM-EQ.NS,GREENLAM INDUSTRIE INR5,NSI,,India
GRPLTD.NS,GRP Limited,NSI,Rubber & Plastics,India
INDHOTEL.NS,The Indian Hotels Company Limited,NSI,Lodging,India
HOVS.NS,HOV Services Limited,NSI,Information Technology Services,India
INNOIND-BZ.NS,INNOVENTIVE IND LTD,NSI,,India
INNOIND.NS,Innoventive Industries Limited,NSI,,India
REMSONSIND.NS,Remsons Industries Limited,NSI,Auto Parts,India
3MINDIA.NS,3M India Limited,NSI,Conglomerates,India
INSECTICID.NS,Insecticides (India) Limited,NSI,Agricultural Chemicals,India
LINDEINDIA.NS,Linde India Limited,NSI,Specialty Chemicals,India
SAMINDUS.NS,Sam Industries Ltd,NSI,,India
REPRO-EQ.NS,REPRO INDIA LIMITED,NSI,,India
RESPONIND.NS,Responsive Industries Limited,NSI,Rubber & Plastics,India
INDOSOLAR.NS,Indosolar Limited,NSI,Diversified Utilities,India
INDSWFTLTD-EQ.NS,IND SWIFT LTD INR2,NSI,,India
INFY.NS,Infosys Limited,NSI,Information Technology Services,India
MERCATOR-EQ.NS,MERCATOR LIMITED,NSI,,India
PRECOT-EQ.NS,PRECOT MERIDIAN LIMITED,NSI,,India
REGENCERAM-BE.NS,REGENCYCERAMICS-LTD,NSI,,India
V2RETAIL.NS,V2 Retail Limited,NSI,Department Stores,India
3IINFOTECH-EQ.NS,3I INFOTECH LTD INR10,NSI,,India
LICNETFN50.NS,LIC MUTUAL FUND ETF- NIFTY 50-,NSI,,India
3IINFOTECH-BE.NS,3I INFOTECH LTD.,NSI,,India
RELDIVOPP-EQ.NS,RELIANCE MUTUAL FD RELIANCE ETF,NSI,,India
INFOBEANS-IT.NS,InfoBeans Tech Ltd,NSI,,India
SADBHIN.NS,Sadbhav Infrastructure Project Limited,NSI,General Contractors,India
LICNFENGP-EQ.NS,LICNAMC - LICNFENGP,NSI,,India
RELCONS-EQ.NS,RELIANCE MUTUAL FD RELIANCE ETF,NSI,,India
TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited,NSI,Property Management,India
MELSTAR-EQ.NS,MELSTAR INFORMATIO INR10,NSI,,India
RELNV20-EQ.NS,RELIANCE NIPPON LI RELIANCE ETF,NSI,,India
LICNETFGSC.NS,LIC MUTUAL FUND G-SEC LONG TERM,NSI,,India
LICNMFET-EQ.NS,LICNAMC - LICNMFET,NSI,,India
SADBHIN-EQ.NS,SADBHAV INFRA PROJ INR10,NSI,,India
3IINFOTECH.NS,3i Infotech Limited,NSI,Information Technology Services,India
INFOMEDIA-EQ.NS,INFOMEDIA PRESS LI INR10,NSI,,India
LICNETFGSC-EQ.NS,LIC MUTUAL FUND G-SEC LONG TERM,NSI,,India
V2RETAIL-BE.NS,V2 RETAIL LTD INR10,NSI,,India
SANOFI.NS,Sanofi India Limited,NSI,,India
SANCO-SM.NS,SANCO IND LIMITED INR10,NSI,,India
THEMISMED-EQ.NS,THEMIS MEDICARE LT INR10,NSI,,India
TRIDENT.NS,Trident Limited,NSI,Textile Industrial,India
MANAKINDST.NS,MANAKSIA INDUSTRIE INR1,NSI,,India
PALRED-EQ.NS,PALRED-EQ.NS,NSI,,India
MERCATOR.NS,Mercator Limited,NSI,Industrial Metals & Minerals,India
INSECTICI.NS,Insecticides (India) Limited,NSI,,India
COROMANDEL-EQ.NS,COROMANDEL INTERNATIONAL LIMITE,NSI,,India
SEINV.NS,S.E. Investments Limited,NSI,Credit Services,India
LINDEINDIA-EQ.NS,LINDE INDIA LTD INR10,NSI,,India
MADHUCON.NS,Madhucon Projects Limited,NSI,General Contractors,India
M&M.NS,Mahindra & Mahindra Limited,NSI,Auto Manufacturers - Major,India
MAJESCO-BE.NS,Majesco Limited,NSI,,India
MAJESCO-EQ.NS,MAJESCO LIMITED INR5,NSI,,India
MANAKSIA.NS,Manaksia Limited,NSI,Conglomerates,India
MANINDS-EQ.NS,MAN INDUSTRIES (INDIA) LIMITED,NSI,,India
SELMCL.NS,SEL Manufacturing Company Limited,NSI,Textile - Apparel Clothing,India
MANDHANA.NS,Mandhana Industries Limited,NSI,Textile - Apparel Clothing,India
MANAKSTEEL-EQ.NS,MANAKSIA STEELS LT INR1,NSI,,India
MANUGRAPH.NS,Manugraph India Limited,NSI,Diversified Machinery,India
MANAKSTEEL-BE.NS,Manaksia Steels Ltd,NSI,,India
MAXWELL-EQ.NS,MAXWELL INDUSTRIES INR2,NSI,,India
MAXWELL.NS,VIP Clothing Limited,NSI,,India
SAMBHAAV-EQ.NS,SAMBHAAV MEDIA LTD INR1,NSI,,India
THEMISMED.NS,Themis Medicare Limited,NSI,Drugs - Generic,India
MERCK.NS,Merck Limited,NSI,Drugs - Generic,India
SAMBANDAM.NS,Sambandam Spinning Mills Ltd.,NSI,,India
MINDACORP-EQ.NS,MINDA CORP LTD INR2,NSI,,India
PAEL.NS,PAE Limited,NSI,Diversified Machinery,India
PRATIBHA-EQ.NS,PRATIBHA INDUSTRIES LIMITED,NSI,,India
PRAKASH.NS,Prakash Industries Limited,NSI,Steel & Iron,India
PRICOL-EQ.NS,PRICOL LIMITED,NSI,,India
PROZONINTU.NS,Prozone Intu Properties Limited,NSI,Real Estate Development,India
REDINGTON-EQ.NS,REDINGTON (INDIA) LIMITED,NSI,,India
REFEX.NS,Refex Industries Limited,NSI,Chemicals - Major Diversified,India
REMSONSIN.NS,Remsons Industries Limited,NSI,,India
REPRO.NS,Repro India Limited,NSI,Business Services,India
SANGAMIND-EQ.NS,SANGAM (INDIA) LIMITED,NSI,,India
SEAMECLTD-EQ.NS,SEAMEC LIMITED,NSI,,India
SEAMECLTD.NS,Seamec Limited,NSI,Shipping,India
SPLIL-EQ.NS,SPL INDUSTRIES LTD INR10,NSI,,India
STCINDIA-EQ.NS,THE STATE TRADING CORPORATION O,NSI,,India
INDOTECH.NS,Indo Tech Transformers Limited,NSI,Diversified Electronics,India
INDOTHAI-EQ.NS,INDO THAI SECURITIES LIMITED,NSI,,India
INDSWFTLTD-BE.NS,IND-SWIFT LIMITED,NSI,,India
INDSWFTLTD.NS,Ind-Swift Limited,NSI,Drugs - Generic,India
